Ag,Al,Au,B,Be,C,Ca,Ce,Co,Cr,Cu,Dy,Er,Fe,Gd,Ge,Hf,Ho,In,La,Li,Lu,Mg,Mn,Mo,Nb,Nd,Ni,P,Pb,Pd,Pr,Pt,Sc,Si,Sm,Sn,Sr,Ta,Tb,Ti,Tm,V,Y,Yb,Zn,Zr,AR,RS,Va,delta,EN,G,calculate G,K,calculate K,KG,KK
9.7,8.9,0,0,0,0,0,0,0,0,10.2,0,0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,149.245,0.002702592,14.13109372,0.071274969,-0.37774,29.2,35.07521384,,96.14051367,0.596874133,0.004869624
0,7,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,42,144.95,0.004094104,13.08627802,0.091848452,-0.2937,29.1,37.13883779,106.8,98.04876693,0.700031741,0.005478684
0,10,0,0,0,0,0,0,0,0,15.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,146.4,0.003110717,13.3748909,0.077291504,-0.38114,28.9,36.36329163,109,98.41314687,0.592473581,0.005262143
0,7.9,0,0,0,0,0,0,0,0,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,146.41,0.002944343,13.36658558,0.075352173,-0.36933,28.9,37.00959435,101.4,100.1046511,0.606425445,0.005273359
0,7.9,0,0,0,0,0,0,0,0,17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,61,146.46,0.002928496,13.37890586,0.075127056,-0.36903,28.8,36.77331562,101.3,99.60121223,0.606797828,0.005266652
0,10,0,0,0,0,0,0,0,0,15.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.13,146.826,0.003073726,13.48762193,0.076652547,-0.393529,28.5,35.85216787,106.6,97.17689747,0.578431541,0.005193276
0,10,0,0,0,0,0,0,0,0,14.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.025,147.005,0.003055668,13.53499013,0.07635169,-0.39863,28.4,35.74404756,104.4,96.82221451,0.572756606,0.005164847
0,7.9,0,0,0,0,0,0,0,0,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,61,146.56,0.002896454,13.40354641,0.074671013,-0.36843,28.4,36.30969484,92.9,98.60937444,0.607543687,0.005253281
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0.008453947,10.0329903,0.121212121,0.298,28.2,NA,109.7,44.19642857,0.711014785,0.008700792
0,10,0,0,5,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,144.5,0.005376352,12.99619285,0.099024831,-0.3865,28.2,37.24734745,160,98.56517877,0.583762617,0.005477067
0,7.9,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61,146.51,0.002912533,13.39122613,0.074900008,-0.36873,28.2,36.54003468,102.6,99.10281178,0.607170576,0.005259959
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,15,151.5,0.010024078,15.42600533,0.140448336,-0.422,28,33.63523012,68.1,66.69325888,0.540147091,0.00428256
0,9,0,0,0,0,0,0,0,0,16.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,147.3,0.002943815,13.60783999,0.074896304,-0.401466667,27.8,35.67574074,98.2,96.73378679,0.569739388,0.005124299
0,9.766666667,0,0,0,0,0,0,0,0,9.766666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.35,0,9.766666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.35,144.6283333,0.002312095,12.84043146,0.06696926,-0.334891667,27.6,36.91266461,105.8,115.9856453,0.649119112,0.00560293
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,10,0,0,0,155,0.011842354,16.65159298,0.15095947,-0.437,27.3,32.63245972,62.3,59.38380095,0.522998689,0.003837698
0,25,0,0,0,0,0,0,20,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.5,0.011428421,16.45362028,0.148268106,-0.4395,27.1,31.3235041,60.7,59.16955017,0.520917437,0.003902492
0,24,0,0,0,0,0,0,20,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,155.3,0.011538079,16.71508457,0.148716488,-0.4444,27,31.18930652,65.1,58.49302029,0.515960298,0.003814646
0,8,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,147.8,0.002799883,13.73493836,0.07292121,-0.41,26.8,35.6265571,102.2,96.4580052,0.560559256,0.005052965
0,24,0,0,0,0,0,0,20,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,156,0.012091434,16.99224634,0.152235155,-0.4472,26.6,30.8195981,63.8,57.70715793,0.512674291,0.003725852
5.5,0,49,0,0,0,0,0,0,0,26.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0,16.3,0,0,0,0,0,0,0,0,0,0,0,0,132.415,0.003866738,9.939034163,0.086153484,0.32215,26.5,NA,132.3,154.8831783,0.67321161,0.008856573
0,9.066666667,0,0,0,0,0,0,0,0,9.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4,0,9.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4,145.0133333,0.002230929,12.93674903,0.065710468,-0.342066667,26.4,36.7940583,106.2,115.9844515,0.640270147,0.005539513
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,155.3,0.012085714,16.7703766,0.152501858,-0.4466,26.2,29.90797546,63.6,55.39238246,0.513265941,0.003796122
0,24,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,156.3,0.012322411,17.11102996,0.153658791,-0.4514,25.9,29.90797546,63,55.21668078,0.508371709,0.003687942
0,8.866666667,0,0,0,0,0,0,0,0,8.866666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7,0,8.866666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7,145.1233333,0.002206442,12.96426833,0.065328977,-0.344116667,25.9,36.76031065,96.7,115.9841105,0.637762739,0.005521615
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.5,0,27.5,0,0,0,155.875,0.012541737,16.9980452,0.155314809,-0.44225,25.8,31.51597305,61.9,58.07533807,0.51708953,0.003725588
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,154.5,0.011428421,16.45362028,0.148268106,-0.434,25.6,33.30670266,62,60.15831135,0.526426448,0.003904342
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.5,0.011428421,16.45362028,0.148268106,-0.445,25.4,29.90797546,58.8,55.09464358,0.515478196,0.003900644
0,7,0,0,0,0,0,0,0,0,15.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,148.3,0.002644507,13.86203673,0.070757459,-0.418533333,25.4,35.5775089,112.5,96.18379162,0.551556835,0.004983289
0,22,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,156,0.011679048,16.95555254,0.149648943,-0.445,25.3,30.36437247,60.7,55.49574936,0.515231993,0.003737978
0,24,0,0,0,0,0,0,18,0,0,46,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,155.6,0.011613773,16.81803456,0.14915565,-0.4554,24.4,29.30761448,58.5,55.75976522,0.505204628,0.003778079
0,24,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,20,0,0,0,156,0.012091434,16.99224634,0.152235155,-0.4976,24,27.81379668,60.5,53.98969067,0.466316866,0.003710237
10,0,0,0,0,0,0,0,0,0,25,0,0,0,10,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.25,0.0033194,14.51057141,0.083178035,-0.3915,23.6,22.00701204,53.5,56.69089962,0.580436898,0.004683777
0,24,0,0,0,0,0,0,20,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,157.8,0.013422319,17.70494805,0.160087636,-0.4624,23.5,27.5990736,58,53.48234038,0.496849049,0.00351059
0,24,0,0,0,0,0,0,20,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,157.8,0.013422319,17.70494805,0.160087636,-0.4616,23.5,27.81379668,52.2,53.70356185,0.497600712,0.003510815
0,25,0,0,0,0,0,0,20,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.5,0.011428421,16.45362028,0.148268106,-0.4505,23.5,29.1697831,57.2,56.13178279,0.510108324,0.003898797
0,24,0,0,0,0,0,0,20,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,156.45,0.012973881,17.23513858,0.158337549,-0.4564,23.3,27.35638819,60.1,54.93470952,0.502948742,0.003648838
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,154.5,0.011428421,16.45362028,0.148268106,-0.5165,22.8,26.82255846,50.2,53.40881363,0.450889229,0.00387675
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,15,0,0,0,159.25,0.015256047,18.37959984,0.170898428,-0.4705,21.6,26.28032345,54.7,53.80556781,0.487634229,0.003327067
0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,148.2,0.003410628,13.94037758,0.085020243,-0.4227,21.3,22.34557396,44.8,55.64591704,0.546333547,0.004941692
0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,149.22,0.004090061,14.29753896,0.093507527,-0.42222,20.7,21.78591966,48.3,55.01092152,0.54612357,0.004768425
7,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,149.8,0.003593654,14.40795128,0.086772106,-0.3913,20.6,22.6438293,54.3,57.52771152,0.580353252,0.004731202
0,0,0,0,0,0,0,0,0,0,25,0,0,0,10,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,148.5,0.003325663,14.01700102,0.083905292,-0.4365,20.6,21.64001155,52,54.1567696,0.532110492,0.004896773
14,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,150.95,0.002994737,14.68170443,0.07876095,-0.3874,20.6,22.00492041,46.7,57.01395219,0.585444523,0.004608424
0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.05,0.003862488,13.94918974,0.091359734,-0.4047,20.5,21.62735224,50.7,55.84178162,0.565175358,0.004946295
0,0,0,0,0,0,0,0,0,0,30.5,0,0,0,0,0,0,0,0,0,0,0,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,148.725,0.003543255,14.10076374,0.086630186,-0.41995,20.4,22.22385167,49.4,55.98634479,0.549097944,0.004863828
5.6,0,0,0,0,0,0,0,0,0,22.4,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,150.5,0.003259017,14.58021528,0.082656846,-0.43302,20.1,21.43785609,48.9,54.35230902,0.535746359,0.004633399
0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,149.4,0.003330341,14.27316649,0.083905953,-0.4465,20,21.41040649,47,53.93722984,0.522011729,0.004768468
0,0,0,0,0,0,0,0,0,0,25,0,0,0,15,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.75,0.003979437,14.72315251,0.091601754,-0.459,19.9,21.13243084,46.6,52.44824187,0.509090033,0.004558577
0,0,0,0,0,0,0,0,0,0,24.75,0,0,0,9.9,0,0,0,0,0,0,0,64.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,149.6575,0.003377062,14.35378316,0.084697223,-0.451765,19.9,19.57689638,45.4,52.89416104,0.516744114,0.004728274
0,0,0,0,0,0,0,0,0,0,24.25,0,0,0,9.7,0,0,0,0,0,0,0,63.05,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,149.1225,0.003014602,14.16540436,0.079865645,-0.438095,19.9,20.73997054,47.8,53.15437481,0.53080148,0.004823761
0,0,0,0,0,0,0,0,0,0,23.75,0,0,0,9.5,0,0,0,0,0,0,0,61.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,151.2875,0.004429842,14.93467725,0.097433134,-0.444825,19.8,15.76124345,48.3,52.40694213,0.522586356,0.004473707
0,0,0,0,0,0,0,0,0,0,28,0,0,0,11,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.1,0.003427501,14.19654304,0.085151324,-0.4369,19.8,21.40608604,47.6,54.19968304,0.531598398,0.004809406
6.6,0,0,0,0,0,0,0,0,0,22.9,0,0,0,11,0,0,0,0,0,0,0,59.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.525,0.003306534,14.5912606,0.083201807,-0.42607,19.8,21.2898075,44.6,54.31041875,0.542906731,0.004631561
0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,148.75,0.002556811,14.01058694,0.072775244,-0.4635,19.6,20.83807313,44.7,53.09454833,0.506122921,0.004886643
0,0,0,0,0,0,0,0,0,0,24.75,0,0,0,9.9,0,0,0,0,0,0,0,64.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,149.2075,0.00306857,14.19417454,0.080539169,-0.448365,19.4,20.80526931,44.9,53.06296946,0.520414965,0.004805059
0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,148.75,0.002556811,14.01058694,0.072775244,-0.4635,19.4,20.83807313,45.8,53.09454833,0.506122921,0.004886643
0,0,0,0,0,0,0,0,0,0,25,0,0,0,10,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.25,0.003095431,14.20855963,0.080871743,-0.4535,19.3,20.83807313,45.1,53.01738456,0.515314118,0.004795753
0,10,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0.012044643,20.06063989,0.150298143,-0.504,19.2,21.00797627,41.6,42.12748733,0.460863924,0.002931121
0,0,0,0,0,0,0,0,0,0,24.25,0,0,0,9.7,0,0,0,0,0,0,0,63.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,150.4725,0.00391812,14.64423021,0.091518095,-0.448295,19.1,17.46307142,44.1,52.64942443,0.519640699,0.004598021
0,15,0,0,0,0,0,60,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.5,0.01403374,19.71679257,0.162137201,-0.51,18.7,18.98131418,42.5,32.47382635,0.454126236,0.003002651
0,10,0,0,0,0,0,0,0,0,2,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.9,0.012165751,20.03687898,0.151059046,-0.5026,18.7,20.93200509,36.6,42.08279383,0.461954793,0.002936349
0,12,0,0,0,0,0,0,0,0,3,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.8,0.012278131,19.32615647,0.153151784,-0.4793,18.2,21.94638645,41.4,44.39815945,0.482334742,0.003096073
0,10,0,0,0,0,0,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.75,0.012346724,20.00123761,0.152192058,-0.5005,17.9,20.81907301,44.8,42.0159311,0.463598102,0.00294422
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,15,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.1,0.004570534,15.19032305,0.098967171,-0.4895,17.9,20.08628396,45.3,49.80975441,0.480088708,0.004349566
0,10,0,0,0,0,0,64.8,0,0,25.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.4,0.012643336,20.60139176,0.152511678,-0.53444,17.7,18.05645121,34.3,30.70278529,0.435413275,0.002816538
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0.015844721,18.69352349,0.173992636,-0.5,17.4,20.42954426,43.5,42.79703985,0.461034228,0.003240779
0,25,0,0,0,0,0,0,0,0,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0.015844721,18.69352349,0.173992636,-0.49543,17.2,19.99551383,46.6,42.38529852,0.464950003,0.003241902
0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.5,0.012646503,19.94183533,0.154058674,-0.497,17.2,20.63353671,48.2,41.90496412,0.466355732,0.002957418
0,10,0,0,0,0,0,0,0,0,12,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.4,0.012765769,19.91807441,0.154797884,-0.4956,16.8,20.56024485,47.7,41.86074127,0.467465393,0.002962725
0,20,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.5,0.015116797,18.79976168,0.170031826,-0.4807,16.1,20.42764348,42.3,42.99997708,0.478523103,0.003219532
0,25,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.5,0.020688048,21.18915233,0.198086888,-0.513,15.5,19.11717145,44.4,41.31860545,0.446158704,0.002710196
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.5,0.020688048,21.18915233,0.198086888,-0.5165,15.4,19.39195909,39.4,41.5913829,0.443316692,0.00270956
0,20,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0.019381277,22.33305858,0.189349112,-0.542,14.5,18.79129956,39.2,39.727846,0.424329791,0.002510307
0,20,0,0,0,0,0,60,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0.014819003,19.61055438,0.166437546,-0.526,14.3,18.27615063,43.2,31.91535777,0.440394168,0.003022256
0,10,0,0,0,0,0,0,0,0,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.3,0.012884664,19.8943135,0.15553293,-0.4942,14.3,20.48747181,33.5,41.81661167,0.468578847,0.002968048
0,15,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.5,0.01403374,19.71679257,0.162137201,-0.5047,14.2,19.85563799,44.3,41.11492233,0.458581293,0.003003797
0,10,0,0,0,0,0,54,0,0,21,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.75,0.012874347,19.02828636,0.157400474,-0.4607,14.1,20.56688475,35.7,35.40625514,0.498964842,0.003169517
0,10,0,0,0,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.2,0.013003189,19.87055259,0.156263866,-0.4928,14.1,20.41521213,42.6,41.772575,0.469696107,0.002973387
0,10,0,0,0,0,0,0,0,0,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.1,0.013121343,19.84679168,0.156990747,-0.4914,14,20.34346037,43.2,41.728631,0.470817185,0.002978743
0,17.5,0,0,0,0,0,0,0,0,12.45,0,0,0,0,0,0,0,0,57.6,0,0,0,0,0,0,0,12.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.81,0.019216317,21.88809701,0.189814955,-0.510305,13.9,19.19181933,41.3,40.89141229,0.449574225,0.002588443
0,10,0,0,0,0,0,61.2,0,0,23.8,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.85,0.012809312,20.0770233,0.154683402,-0.50986,13.9,18.82227908,35.7,32.12532584,0.455267609,0.002926513
0,10,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0.013239126,19.82303077,0.157713624,-0.49,13.6,20.2722112,45.2,41.68477935,0.471942092,0.002984115
0,14,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.2,0.017248409,23.70574607,0.176145263,-0.5676,13.4,17.88058068,34.9,37.47651847,0.406968836,0.002302602
0,0,0,0,0,0,50,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.5,0.008106025,18.13374404,0.125734804,-0.568,12.6,11.68466272,29,27.77849825,0.413318627,0.003365549
0,14,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0.017650385,23.29067885,0.179103742,-0.5515,12.5,18.23555133,39.1,38.3199411,0.418469962,0.002363466
0,10,0,0,0,0,0,68,0,0,20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.1,0.011997901,21.14406,0.14751324,-0.5608,12.3,17.59691233,31.6,29.61111819,0.415757536,0.002709704
0,0,0,0,0,0,48,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.65,0.007418573,18.1194655,0.120513304,-0.5913,12.2,11.63391994,18.8,27.76157704,0.397172922,0.003363187
0,10,0,0,0,0,0,0,2,0,20,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.8,0.016010938,24.20580384,0.169123653,-0.5734,12,17.58986618,38.8,36.84437331,0.403709252,0.002234496
